code,stock,sector,industry,Oppr,Clpr,change,Dampltd,DMC
600452,涪陵电力,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,17.3,16.92,-2.20%,2.8087,5306112000
600483,福能股份,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,8.63,8.58,-0.58%,1.2776,13314710804
600505,西昌电力,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,7.44,7.51,0.94%,3.1039,2737901925
600509,天富能源,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,4.68,4.61,-1.50%,2.1322,5308023228
600578,京能电力,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,3.31,3.36,1.51%,2.7273,22669027776
600644,乐山电力,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,6.14,6.08,-0.98%,1.4706,3273476007
600674,川投能源,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,9.71,9.6,-1.13%,2.4691,42260548608
600719,大连热电,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,5.04,5.05,0.20%,1.9763,2043227980
600726,*综合T华源,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,1.75,1.73,-1.14%,1.7143,2654988011
600744,华银电力,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,2.81,2.77,-1.42%,2.1505,4933714239
600780,通宝能源,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,3.37,3.36,-0.30%,1.4837,3852248477
600795,国电电力,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,2.47,2.46,-0.40%,0.4049,48339978699
600863,内蒙华电,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,3.23,3.16,-2.17%,2.7778,18354720701
600868,梅雁吉祥,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,3.54,3.52,-0.56%,1.9886,6681483350
600886,国投电力,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,9.25,9.16,-0.97%,1.7297,62159973859
600900,长江电力,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,19.4,18.9,-2.58%,3.6885,4.16E+11
600969,郴电国际,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,6.58,6.56,-0.30%,2.1212,2427531175
600979,广安爱众,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,4.07,4.05,-0.49%,0.7426,3838963191
600982,宁波热电,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,3.12,3.13,0.32%,1.278,3401356949
600995,文山电力,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,7.2,7.22,0.28%,1.8056,3454960608
601016,节能风电,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,2.39,2.4,0.42%,1.6736,9973344000
601619,嘉泽新能,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,3.99,3.98,-0.25%,1.7544,7693340000
601985,中国核电,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,5.46,5.45,-0.18%,0.9141,84831593500
601991,大唐发电,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,2.87,2.9,1.05%,1.7483,35948658407
603693,江苏新能,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,10.87,10.8,-0.64%,1.2915,6674400000
900937,*综合T华电B,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,0.152,0.15,-1.32%,3.2468,433881362
407,胜利股份,电力、热力、燃气及水的生产和供应业,燃气生产和供应业,3.46,3.49,0.87%,2.0231,3071495449
421,南京公用,电力、热力、燃气及水的生产和供应业,燃气生产和供应业,4.43,4.44,0.23%,1.8018,2542552387
593,大通燃气,电力、热力、燃气及水的生产和供应业,燃气生产和供应业,6.24,6.26,0.32%,1.76,2245030116
669,金鸿控股,电力、热力、燃气及水的生产和供应业,燃气生产和供应业,4.1,4.12,0.49%,2.1531,2803284244
2259,*综合T升达,电力、热力、燃气及水的生产和供应业,燃气生产和供应业,1.93,1.94,0.52%,2.6042,1459516838
2267,陕天然气,电力、热力、燃气及水的生产和供应业,燃气生产和供应业,7.24,7.21,-0.41%,1.5193,8018063958
2700,新疆浩源,电力、热力、燃气及水的生产和供应业,燃气生产和供应业,6.97,6.93,-0.57%,1.5737,2927418278
2911,佛燃股份,电力、热力、燃气及水的生产和供应业,燃气生产和供应业,14.27,14.3,0.21%,2,7950800000
300332,天壕环境,电力、热力、燃气及水的生产和供应业,燃气生产和供应业,4.53,4.58,1.10%,4.4053,4031319934
600207,安彩高科,电力、热力、燃气及水的生产和供应业,燃气生产和供应业,4.46,4.44,-0.45%,1.7897,3831524525
600333,长春燃气,电力、热力、燃气及水的生产和供应业,燃气生产和供应业,5.29,5.26,-0.57%,1.3233,3203501398
600617,国新能源,电力、热力、燃气及水的生产和供应业,燃气生产和供应业,5.03,5.05,0.40%,0.7968,4923317437
600635,大众公用,电力、热力、燃气及水的生产和供应业,燃气生产和供应业,5.23,5.18,-0.96%,2.4952,12529340877
600642,申能股份,电力、热力、燃气及水的生产和供应业,燃气生产和供应业,5.66,5.67,0.18%,0.8803,27851257252
600681,百川能源,电力、热力、燃气及水的生产和供应业,燃气生产和供应业,7.24,7.26,0.28%,3.0556,10474294651
600856,综合T中天,电力、热力、燃气及水的生产和供应业,燃气生产和供应业,2.1,2.12,0.95%,5.6604,2897307283
600903,贵州燃气,电力、热力、燃气及水的生产和供应业,燃气生产和供应业,11.29,11.37,0.71%,1.5901,12941163757
600917,重庆燃气,电力、热力、燃气及水的生产和供应业,燃气生产和供应业,6.5,6.5,0.00%,1.227,10114000000
601139,深圳燃气,电力、热力、燃气及水的生产和供应业,燃气生产和供应业,6.5,6.24,-4.00%,8.96,17951542964
603080,新疆火炬,电力、热力、燃气及水的生产和供应业,燃气生产和供应业,16.5,16.4,-0.61%,1.7021,2320600000
603393,新天然气,电力、热力、燃气及水的生产和供应业,燃气生产和供应业,22.68,22.75,0.31%,1.8959,5096000000
603689,皖天然气,电力、热力、燃气及水的生产和供应业,燃气生产和供应业,10.65,10.65,0.00%,1.2195,3578400000
603706,东方环宇,电力、热力、燃气及水的生产和供应业,燃气生产和供应业,17.8,17.81,0.06%,1.6274,2849600000
900913,国新B股,电力、热力、燃气及水的生产和供应业,燃气生产和供应业,0.43,0.426,-0.93%,2.1127,313045550.2
544,中原环保,电力、热力、燃气及水的生产和供应业,水的生产和供应业,6.14,6.05,-1.47%,1.8033,5896841152
598,兴蓉环境,电力、热力、燃气及水的生产和供应业,水的生产和供应业,4.62,4.63,0.22%,1.0823,13826192127
605,渤海股份,电力、热力、燃气及水的生产和供应业,水的生产和供应业,7.25,7.23,-0.28%,2.0661,2549721678
685,中山公用,电力、热力、燃气及水的生产和供应业,水的生产和供应业,8.01,7.97,-0.50%,1.623,11756637467
600008,首创股份,电力、热力、燃气及水的生产和供应业,水的生产和供应业,3.35,3.34,-0.30%,2.0958,18989397011
600168,武汉控股,电力、热力、燃气及水的生产和供应业,水的生产和供应业,6.53,6.53,0.00%,1.5314,4633490089
600187,国中水务,电力、热力、燃气及水的生产和供应业,水的生产和供应业,2.75,2.76,0.36%,1.444,4564860953
600283,钱江水利,电力、热力、燃气及水的生产和供应业,水的生产和供应业,10.1,10.21,1.09%,2.8741,3604086689
600461,洪城水业,电力、热力、燃气及水的生产和供应业,水的生产和供应业,5.86,5.86,0.00%,1.1925,4627018643
600874,创业环保,电力、热力、燃气及水的生产和供应业,水的生产和供应业,7.42,7.39,-0.40%,1.3477,8034618098
601158,重庆水务,电力、热力、燃气及水的生产和供应业,水的生产和供应业,5.66,5.63,-0.53%,0.885,27024000000
601199,江南水务,电力、热力、燃气及水的生产和供应业,水的生产和供应业,3.76,3.74,-0.53%,1.0638,3497686492
601368,绿城水务,电力、热力、燃气及水的生产和供应业,水的生产和供应业,5.92,5.9,-0.34%,1.1844,5209541154
603817,海峡环保,电力、热力、燃气及水的生产和供应业,水的生产和供应业,6.93,6.94,0.14%,2.1676,3123000000
628,高新发展,建筑业,房屋建筑业,9.51,9.54,0.32%,1.7857,2971519200
600939,重庆建工,建筑业,房屋建筑业,4.7,4.67,-0.64%,1.2793,8473715000
10,*综合T美丽,建筑业,土木工程建筑业,3.24,3.35,3.40%,5.2469,2746513289
65,北方国际,建筑业,土木工程建筑业,8.37,8.47,1.19%,2.506,6517710823
90,天健集团,建筑业,土木工程建筑业,5.69,5.67,-0.35%,3.8261,10594652611
498,山东路桥,建筑业,土木工程建筑业,4.71,4.9,4.03%,6.8085,5488681409
711,京蓝科技,建筑业,土木工程建筑业,4.73,4.76,0.63%,2.5316,4872658804
928,中钢国际,建筑业,土木工程建筑业,5.36,5.31,-0.93%,1.8622,6672880222
2051,中工国际,建筑业,土木工程建筑业,10.56,10.5,-0.57%,1.5137,12992793839
2060,粤水电,建筑业,土木工程建筑业,2.95,2.93,-0.68%,1.0239,3522627830
2061,浙江交科,建筑业,土木工程建筑业,5.25,5.22,-0.57%,1.5296,7180835570
2062,宏润建设,建筑业,土木工程建筑业,3.49,3.46,-0.86%,1.1494,3814650000
2135,东南网架,建筑业,土木工程建筑业,5.21,5.21,0.00%,1.1516,5389235462
2140,东华科技,建筑业,土木工程建筑业,7.32,7.19,-1.78%,2.7586,3848385954
2307,北新路桥,建筑业,土木工程建筑业,6.07,6.06,-0.16%,1.9704,5443131002
2310,东方园林,建筑业,土木工程建筑业,5.39,5.34,-0.93%,1.6729,14340367101
2374,丽鹏股份,建筑业,土木工程建筑业,2.93,2.94,0.34%,2.0478,2579636756
2431,棕榈股份,建筑业,土木工程建筑业,3.22,3.21,-0.31%,1.5576,4773223295
2542,中化岩土,建筑业,土木工程建筑业,3.81,3.77,-1.05%,1.8421,6806905890
2586,综合T围海,建筑业,土木工程建筑业,4.56,4.51,-1.10%,4.3478,5160448950
2628,成都路桥,建筑业,土木工程建筑业,4.75,4.77,0.42%,1.4768,3628377846
2663,普邦股份,建筑业,土木工程建筑业,2.7,2.7,0.00%,1.8587,4848904220
2775,文科园林,建筑业,土木工程建筑业,5.95,6.02,1.18%,1.8425,3087217697
2941,新疆交建,建筑业,土木工程建筑业,21.01,21.16,0.71%,2.4402,13648200000
300055,万邦达,建筑业,土木工程建筑业,6.26,6.23,-0.48%,1.6,5390101397
300237,美晨生态,建筑业,土木工程建筑业,3.19,3.19,0.00%,2.2082,4635301307
300517,海波重科,建筑业,土木工程建筑业,14.38,14.5,0.83%,1.2517,1549383000
300536,农尚环境,建筑业,土木工程建筑业,7.61,7.58,-0.39%,2.1025,2223124048
600039,四川路桥,建筑业,土木工程建筑业,3.37,3.37,0.00%,1.4881,12167470969
600068,葛洲坝,建筑业,土木工程建筑业,5.55,5.57,0.36%,1.259,25648610185
600072,中船科技,建筑业,土木工程建筑业,16.22,17.19,5.98%,7.9287,12656135489
600133,东湖高新,建筑业,土木工程建筑业,5.29,5.3,0.19%,2.0794,3846631461
600170,上海建工,建筑业,土木工程建筑业,3.62,3.6,-0.55%,1.6575,32055831821
600248,延长化建,建筑业,土木工程建筑业,4.14,4.13,-0.24%,1.6867,3791144535
600284,浦东建设,建筑业,土木工程建筑业,6.49,6.5,0.15%,3.1008,6306664000
600463,空港股份,建筑业,土木工程建筑业,7.56,7.54,-0.26%,2.3841,2262000000
600491,龙元建设,建筑业,土木工程建筑业,6.71,7,4.32%,4.4643,10708305685
600502,安徽建工,建筑业,土木工程建筑业,4.26,4.33,1.64%,3.2864,7452623978
600512,腾达建设,建筑业,土木工程建筑业,2.6,2.61,0.38%,2.3256,4173136392
600769,祥龙电业,建筑业,土木工程建筑业,6,6,0.00%,1.6722,2249863200
600820,隧道股份,建筑业,土木工程建筑业,5.91,5.9,-0.17%,0.846,18550166955
600846,同济科技,建筑业,土木工程建筑业,7.88,7.78,-1.27%,3.0888,4860644594
600853,龙建股份,建筑业,土木工程建筑业,3.21,3.33,3.74%,4.3614,2788601790
600970,中材国际,建筑业,土木工程建筑业,5.93,5.91,-0.34%,1.6863,10280881471
601068,中铝国际,建筑业,土木工程建筑业,6.04,6.08,0.66%,3.3167,15562311255
601117,中国化学,建筑业,土木工程建筑业,5.54,5.52,-0.36%,1.2613,27230160000
601186,中国铁建,建筑业,土木工程建筑业,9.19,9.2,0.11%,1.3058,1.06E+11
601390,中国中铁,建筑业,土木工程建筑业,6.02,6.05,0.50%,1.1589,1.13E+11
601611,中国核建,建筑业,土木工程建筑业,7.14,7.17,0.42%,1.2623,18821250000
601618,中国中冶,建筑业,土木工程建筑业,2.77,2.76,-0.36%,1.083,49273228909
601668,中国建筑,建筑业,土木工程建筑业,5.57,5.62,0.90%,1.4311,2.36E+11
601669,中国电建,建筑业,土木工程建筑业,4.75,4.73,-0.42%,0.8421,72364435664
601789,宁波建工,建筑业,土木工程建筑业,3.74,3.77,0.80%,1.8717,3679821600
601800,中国交建,建筑业,土木工程建筑业,10.17,10.2,0.29%,2.3599,1.20E+11
603007,花王股份,建筑业,土木工程建筑业,7.27,7.22,-0.69%,1.9178,2434454040
603316,诚邦股份,建筑业,土木工程建筑业,10.16,10.61,4.43%,7.2125,2156800800
603359,东珠生态,建筑业,土木工程建筑业,16.53,16.52,-0.06%,1.3333,5263932800
603388,元成股份,建筑业,土木工程建筑业,7.09,6.93,-2.26%,3.8407,2001789405
603717,天域生态,建筑业,土木工程建筑业,8.43,8.45,0.24%,1.7794,2043178228
603778,乾景园林,建筑业,土木工程建筑业,5.02,5.01,-0.20%,1.5968,2505000000
603843,正平股份,建筑业,土木工程建筑业,5.39,5.46,1.30%,2.4119,3057622932
603887,城地股份,建筑业,土木工程建筑业,19.83,19.37,-2.32%,3.2762,4983724617
603955,大千生态,建筑业,土木工程建筑业,14.84,14.89,0.34%,1.4122,1684059000
603929,亚翔集成,建筑业,建筑安装业,14.91,14.91,0.00%,2.2834,3181197600
18,*综合T神城,建筑业,建筑装饰和其他建筑业,1.17,1.16,-0.85%,2.5641,1663952465
2047,宝鹰股份,建筑业,建筑装饰和其他建筑业,5.49,5.56,1.28%,4.0073,7457610881
2081,金螳螂,建筑业,建筑装饰和其他建筑业,9.81,9.82,0.10%,2.6585,26282333326
2163,中航三鑫,建筑业,建筑装饰和其他建筑业,4.77,4.79,0.42%,3.9419,3849004500
2325,洪涛股份,建筑业,建筑装饰和其他建筑业,3.06,3.04,-0.65%,1.9544,3798295901
2375,亚厦股份,建筑业,建筑装饰和其他建筑业,5.5,5.45,-0.91%,1.4545,7302980914
2482,广田集团,建筑业,建筑装饰和其他建筑业,5.12,5.21,1.76%,4.501,8009227013
2504,弘高创意,建筑业,建筑装饰和其他建筑业,3.1,3.13,0.97%,4.8077,3210755637
2620,瑞和股份,建筑业,建筑装饰和其他建筑业,5.76,6.37,10.59%,10.8808,2411873100
2713,东易日盛,建筑业,建筑装饰和其他建筑业,8.77,8.66,-1.25%,2.1864,3639343203
2781,奇信股份,建筑业,建筑装饰和其他建筑业,18.78,18.89,0.59%,2.7601,4250250000
2789,建艺集团,建筑业,建筑装饰和其他建筑业,17.2,17.33,0.76%,4.0888,2392233200
2811,亚泰国际,建筑业,建筑装饰和其他建筑业,14.49,14.53,0.28%,2.5535,2615400000
2822,中装建设,建筑业,建筑装饰和其他建筑业,8.04,7.98,-0.75%,4.3478,4788000000
